action_id,actuator_handle,application_success,applied_value,approved_value,observed_setpoint_after_application,requested_value,reset_performed,simulation_timestamp,source_type,validation_id,verified
action-54204ac194d14da490ca765c17b5c188,416,True,23.0,23.0,23.0,23.0,False,2013-01-01T09:15:00Z,manual,validation-c8b2dd58d3ae4ce9b8b1f94540c95e7f,True
action-54204ac194d14da490ca765c17b5c188,416,True,23.0,23.0,23.0,23.0,False,2013-01-01T09:02:00Z,manual,validation-c8b2dd58d3ae4ce9b8b1f94540c95e7f,True
action-54204ac194d14da490ca765c17b5c188,416,True,23.0,23.0,23.0,23.0,False,2013-01-01T09:04:00Z,manual,validation-c8b2dd58d3ae4ce9b8b1f94540c95e7f,True
action-54204ac194d14da490ca765c17b5c188,416,True,23.0,23.0,23.0,23.0,False,2013-01-01T09:06:00Z,manual,validation-c8b2dd58d3ae4ce9b8b1f94540c95e7f,True
action-54204ac194d14da490ca765c17b5c188,416,True,23.0,23.0,23.0,23.0,False,2013-01-01T09:09:00Z,manual,validation-c8b2dd58d3ae4ce9b8b1f94540c95e7f,True
action-54204ac194d14da490ca765c17b5c188,416,True,23.0,23.0,23.0,23.0,False,2013-01-01T09:11:00Z,manual,validation-c8b2dd58d3ae4ce9b8b1f94540c95e7f,True
action-54204ac194d14da490ca765c17b5c188,416,True,23.0,23.0,23.0,23.0,False,2013-01-01T09:13:00Z,manual,validation-c8b2dd58d3ae4ce9b8b1f94540c95e7f,True
action-54204ac194d14da490ca765c17b5c188,416,True,23.0,23.0,23.0,23.0,False,2013-01-01T09:15:00Z,manual,validation-c8b2dd58d3ae4ce9b8b1f94540c95e7f,True
action-54204ac194d14da490ca765c17b5c188,416,True,23.0,23.0,23.0,23.0,False,2013-01-01T09:30:00Z,manual,validation-c8b2dd58d3ae4ce9b8b1f94540c95e7f,True
action-54204ac194d14da490ca765c17b5c188,416,True,23.0,23.0,23.0,23.0,False,2013-01-01T09:20:00Z,manual,validation-c8b2dd58d3ae4ce9b8b1f94540c95e7f,True
action-54204ac194d14da490ca765c17b5c188,416,True,23.0,23.0,23.0,23.0,False,2013-01-01T09:25:00Z,manual,validation-c8b2dd58d3ae4ce9b8b1f94540c95e7f,True
action-54204ac194d14da490ca765c17b5c188,416,True,23.0,23.0,23.0,23.0,False,2013-01-01T09:30:00Z,manual,validation-c8b2dd58d3ae4ce9b8b1f94540c95e7f,True
action-54204ac194d14da490ca765c17b5c188,416,True,23.0,23.0,23.0,23.0,False,2013-01-01T09:45:00Z,manual,validation-c8b2dd58d3ae4ce9b8b1f94540c95e7f,True
